geometry,area_m2,count,label,mean_elev,mean_ndvi
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.64024099000969, -9.664211394579986], [-54.62227468432731, -9.664211394579986], [-54.62227468432731, -9.65522824173879], [-54.64024099000969, -9.65522824173879], [-54.64024099000969, -9.664211394579986]]]}",1967237.8163259313,2,1,458.01375245579567,0.30082904058821625
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.61329153148611, -9.72709346446836], [-54.604308378644916, -9.72709346446836], [-54.604308378644916, -9.718110311627164], [-54.61329153148611, -9.718110311627164], [-54.61329153148611, -9.72709346446836]]]}",983434.5653946088,1,1,500.5629921259843,0.4730323253397173
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.59532522580372, -9.736076617309557], [-54.58634207296252, -9.736076617309557], [-54.58634207296252, -9.72709346446836], [-54.59532522580372, -9.72709346446836], [-54.59532522580372, -9.736076617309557]]]}",983408.1348010601,1,1,474.263779527559,0.6370348478496091
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.57735892012133, -9.547430407644448], [-54.56837576728013, -9.547430407644448], [-54.56837576728013, -9.538447254803252], [-54.57735892012133, -9.538447254803252], [-54.57735892012133, -9.547430407644448]]]}",983958.0997650444,1,1,452.251968503937,0.39205273774293836
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.56837576728013, -9.897773368451062], [-54.559392614438934, -9.897773368451062], [-54.559392614438934, -9.861840757086291], [-54.56837576728013, -9.861840757086291], [-54.56837576728013, -9.87980706276867], [-54.57735892012133, -9.87980706276867], [-54.57735892012133, -9.888790215609866], [-54.56837576728013, -9.888790215609866], [-54.56837576728013, -9.897773368451062]]]}",4914829.217773702,5,1,382.0314712824548,0.39885472678587874
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.559392614438934, -9.861840757086291], [-54.55040946159774, -9.861840757086291], [-54.55040946159774, -9.843874451403899], [-54.559392614438934, -9.843874451403899], [-54.559392614438934, -9.861840757086291]]]}",1966097.9060216337,2,1,403.8248031496063,0.4707553081554458
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.55040946159774, -9.906756521292259], [-54.54142630875654, -9.906756521292259], [-54.54142630875654, -9.888790215609866], [-54.55040946159774, -9.888790215609866], [-54.55040946159774, -9.906756521292259]]]}",1965829.6122397142,2,1,387.1850393700787,0.3209564619153023
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.54142630875654, -9.691160853103575], [-54.532443155915345, -9.691160853103575], [-54.532443155915345, -9.673194547421183], [-54.54142630875654, -9.673194547421183], [-54.54142630875654, -9.664211394579986], [-54.55040946159774, -9.664211394579986], [-54.55040946159774, -9.682177700262379], [-54.54142630875654, -9.682177700262379], [-54.54142630875654, -9.691160853103575]]]}",3934265.39906936,4,1,449.7514734774067,0.48920981502015465
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.50549369739177, -10.005571202545404], [-54.496510544550574, -10.005571202545404], [-54.496510544550574, -9.996588049704208], [-54.50549369739177, -9.996588049704208], [-54.50549369739177, -10.005571202545404]]]}",982603.9790780874,1,1,317.50588235294117,0.32535980086870253
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.90075242240435, -9.14318852979067], [-54.891769269563156, -9.14318852979067], [-54.891769269563156, -9.134205376949474], [-54.90075242240435, -9.134205376949474], [-54.90075242240435, -9.14318852979067]]]}",985100.6703858749,1,1,554.7559055118111,0.3399294514994701
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.891769269563156, -9.125222224108278], [-54.88278611672196, -9.125222224108278], [-54.88278611672196, -9.116239071267081], [-54.891769269563156, -9.116239071267081], [-54.891769269563156, -9.125222224108278]]]}",985150.3135916009,1,1,542.267716535433,0.5045823842375475
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.86481981103957, -9.107255918425885], [-54.85583665819837, -9.107255918425885], [-54.85583665819837, -9.098272765584689], [-54.86481981103957, -9.098272765584689], [-54.86481981103957, -9.107255918425885]]]}",985199.8599305145,1,1,576.9645669291339,0.4288499629268999
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.86481981103957, -9.20607059967903], [-54.85583665819837, -9.20607059967903], [-54.85583665819837, -9.197087446837834], [-54.86481981103957, -9.197087446837834], [-54.86481981103957, -9.20607059967903]]]}",984926.1564127635,1,1,530.9566929133858,0.4878856725213999
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.86481981103957, -9.134205376949474], [-54.84685350535719, -9.134205376949474], [-54.84685350535719, -9.125222224108278], [-54.86481981103957, -9.125222224108278], [-54.86481981103957, -9.134205376949474]]]}",1970251.0193854456,2,1,551.1768172888015,0.3710930935433652
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.84685350535719, -9.125222224108278], [-54.83787035251599, -9.125222224108278], [-54.83787035251599, -9.116239071267081], [-54.828887199674796, -9.116239071267081], [-54.828887199674796, -9.107255918425885], [-54.84685350535719, -9.107255918425885], [-54.84685350535719, -9.125222224108278]]]}",2955488.4409767343,3,1,589.6146788990826,0.3048117608934707
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.828887199674796, -9.520480949120874], [-54.8199040468336, -9.520480949120874], [-54.8199040468336, -9.511497796279677], [-54.828887199674796, -9.511497796279677], [-54.828887199674796, -9.520480949120874]]]}",984035.7955804565,1,1,453.6456692913386,0.3429887940799074
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.8109208939924, -9.520480949120874], [-54.80193774115121, -9.520480949120874], [-54.80193774115121, -9.511497796279677], [-54.8109208939924, -9.511497796279677], [-54.8109208939924, -9.520480949120874]]]}",984035.7955810991,1,1,452.92519685039366,0.31850470164388445
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.80193774115121, -9.062340154219918], [-54.79295458831001, -9.062340154219918], [-54.79295458831001, -9.053357001378721], [-54.80193774115121, -9.053357001378721], [-54.80193774115121, -9.062340154219918]]]}",985323.30195202,1,1,579.232283464567,0.3637805501219396
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.80193774115121, -9.412683115026518], [-54.79295458831001, -9.412683115026518], [-54.79295458831001, -9.403699962185335], [-54.80193774115121, -9.403699962185335], [-54.80193774115121, -9.412683115026518]]]}",984344.4016339319,1,1,534.7952755905511,0.5530772314530669
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.79295458831001, -9.475565184914892], [-54.783971435468814, -9.475565184914892], [-54.783971435468814, -9.4575988792325], [-54.79295458831001, -9.4575988792325], [-54.79295458831001, -9.475565184914892]]]}",1968355.3388975034,2,1,531.1161417322834,0.38070245174309225
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.79295458831001, -9.394716809344139], [-54.77498828262762, -9.394716809344139], [-54.77498828262762, -9.376750503661746], [-54.783971435468814, -9.376750503661746], [-54.783971435468814, -9.385733656502943], [-54.79295458831001, -9.385733656502943], [-54.79295458831001, -9.394716809344139]]]}",2953224.430915375,3,1,527.9186351706037,0.3287675423776092
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.77498828262762, -9.268952669567405], [-54.76600512978642, -9.268952669567405], [-54.76600512978642, -9.259969516726208], [-54.77498828262762, -9.259969516726208], [-54.77498828262762, -9.268952669567405]]]}",984750.4560912305,1,1,558.8937007874016,0.6140349879160113
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.76600512978642, -9.412683115026518], [-54.757021976945225, -9.412683115026518], [-54.757021976945225, -9.403699962185335], [-54.76600512978642, -9.403699962185335], [-54.76600512978642, -9.412683115026518]]]}",984344.4016349869,1,1,534.3503937007874,0.7354538950110929
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.783971435468814, -9.439632573550107], [-54.757021976945225, -9.439632573550107], [-54.757021976945225, -9.43064942070891], [-54.783971435468814, -9.43064942070891], [-54.783971435468814, -9.439632573550107]]]}",2952802.7747027827,3,1,518.5811518324607,0.3391029943913416
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.76600512978642, -9.466582032073696], [-54.757021976945225, -9.466582032073696], [-54.757021976945225, -9.4575988792325], [-54.76600512978642, -9.4575988792325], [-54.76600512978642, -9.466582032073696]]]}",984190.5340841286,1,1,505.1220472440945,0.36805396736650003
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.77498828262762, -9.50251464343848], [-54.757021976945225, -9.50251464343848], [-54.757021976945225, -9.475565184914892], [-54.77498828262762, -9.475565184914892], [-54.77498828262762, -9.50251464343848]]]}",5904679.627102095,6,1,488.47871643745907,0.37586232149995596
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.76600512978642, -9.538447254803252], [-54.757021976945225, -9.538447254803252], [-54.757021976945225, -9.529464101962056], [-54.73905567126283, -9.529464101962056], [-54.73905567126283, -9.520480949120874], [-54.76600512978642, -9.520480949120874], [-54.76600512978642, -9.511497796279677], [-54.77498828262762, -9.511497796279677], [-54.77498828262762, -9.529464101962056], [-54.76600512978642, -9.529464101962056], [-54.76600512978642, -9.538447254803252]]]}",5904021.764039654,6,1,484.91753926701574,0.38187668526443297
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.74803882410403, -9.511497796279677], [-54.73905567126283, -9.511497796279677], [-54.73905567126283, -9.475565184914892], [-54.74803882410403, -9.475565184914892], [-54.74803882410403, -9.511497796279677]]]}",3936401.4426949285,4,1,484.2568897637795,0.39414938536839134
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.73007251842165, -9.385733656502943], [-54.721089365580454, -9.385733656502943], [-54.721089365580454, -9.376750503661746], [-54.73007251842165, -9.376750503661746], [-54.73007251842165, -9.385733656502943]]]}",984421.0087622739,1,1,517.8622047244095,0.32409532470864366
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.70312305989806, -9.493531490597285], [-54.694139907056865, -9.493531490597285], [-54.694139907056865, -9.484548337756088], [-54.70312305989806, -9.484548337756088], [-54.70312305989806, -9.493531490597285]]]}",984113.2736931387,1,1,512.3897637795276,0.829828345395125
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.70312305989806, -9.511497796279677], [-54.694139907056865, -9.511497796279677], [-54.694139907056865, -9.50251464343848], [-54.70312305989806, -9.50251464343848], [-54.70312305989806, -9.511497796279677]]]}",984061.645808273,1,1,496.59448818897636,0.6379320042883738
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.694139907056865, -9.520480949120874], [-54.68515675421567, -9.520480949120874], [-54.68515675421567, -9.511497796279677], [-54.694139907056865, -9.511497796279677], [-54.694139907056865, -9.520480949120874]]]}",984035.7955810165,1,1,457.5787401574803,0.46365837432243345
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.67617360137447, -9.511497796279677], [-54.667190448533276, -9.511497796279677], [-54.667190448533276, -9.50251464343848], [-54.67617360137447, -9.50251464343848], [-54.67617360137447, -9.511497796279677]]]}",984061.6458089167,1,1,480.18503937007875,0.5948810327807748
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.667190448533276, -9.4575988792325], [-54.65820729569208, -9.4575988792325], [-54.65820729569208, -9.448615726391303], [-54.667190448533276, -9.448615726391303], [-54.667190448533276, -9.4575988792325]]]}",984216.2391626528,1,1,506.29527559055117,0.4117428833607599
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.63125783716849, -9.4575988792325], [-54.62227468432731, -9.4575988792325], [-54.62227468432731, -9.439632573550107], [-54.64024099000969, -9.439632573550107], [-54.64024099000969, -9.448615726391303], [-54.63125783716849, -9.448615726391303], [-54.63125783716849, -9.4575988792325]]]}",2952687.5959768277,3,1,498.25261780104717,0.3244972447733795
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.62227468432731, -9.349801045138157], [-54.61329153148611, -9.349801045138157], [-54.61329153148611, -9.340817892296961], [-54.62227468432731, -9.340817892296961], [-54.62227468432731, -9.349801045138157]]]}",984522.8128133498,1,1,481.9488188976378,0.5078851939263112
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.56837576728013, -9.349801045138157], [-54.559392614438934, -9.349801045138157], [-54.559392614438934, -9.340817892296961], [-54.56837576728013, -9.340817892296961], [-54.56837576728013, -9.349801045138157]]]}",984522.8128134778,1,1,433.7559055118111,0.4404773251130098
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.532443155915345, -9.520480949120874], [-54.52346000307415, -9.520480949120874], [-54.52346000307415, -9.511497796279677], [-54.532443155915345, -9.511497796279677], [-54.532443155915345, -9.520480949120874]]]}",984035.7955814854,1,1,414.76377952755905,0.480277370501663
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -8.658098276366125], [-54.96363449229273, -8.658098276366125], [-54.96363449229273, -8.640131970683733], [-54.981600797975105, -8.640131970683733], [-54.981600797975105, -8.649115123524929], [-54.97261764513391, -8.649115123524929], [-54.97261764513391, -8.658098276366125]]]}",2959256.6329246704,3,1,294.5392670157069,0.2608065631485238
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -8.685047734889714], [-54.96363449229273, -8.685047734889714], [-54.96363449229273, -8.667081429207322], [-54.981600797975105, -8.667081429207322], [-54.981600797975105, -8.649115123524929], [-54.9995671036575, -8.649115123524929], [-54.9995671036575, -8.667081429207322], [-54.9905839508163, -8.667081429207322], [-54.9905839508163, -8.676064582048518], [-54.97261764513391, -8.676064582048518], [-54.97261764513391, -8.685047734889714]]]}",7890985.506374951,8,1,272.288518155054,0.3470579475843581
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -8.927592861601987], [-54.96363449229273, -8.927592861601987], [-54.96363449229273, -8.909626555919594], [-54.97261764513391, -8.909626555919594], [-54.97261764513391, -8.927592861601987]]]}",1971404.241508613,2,1,491.4251968503937,0.3477073539315287
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -9.00844123717274], [-54.96363449229273, -9.00844123717274], [-54.96363449229273, -8.999458084331543], [-54.97261764513391, -8.999458084331543], [-54.97261764513391, -9.00844123717274]]]}",985470.6330804519,1,1,520.7637795275591,0.654273117599037
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.96363449229273, -8.828778180348841], [-54.95465133945153, -8.828778180348841], [-54.95465133945153, -8.819795027507645], [-54.96363449229273, -8.819795027507645], [-54.96363449229273, -8.828778180348841]]]}",985955.4377318891,1,1,463.60629921259846,0.4555171847541111
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.96363449229273, -8.963525472966758], [-54.95465133945153, -8.963525472966758], [-54.95465133945153, -8.954542320125576], [-54.96363449229273, -8.954542320125576], [-54.96363449229273, -8.963525472966758]]]}",985592.7428508829,1,1,496.5748031496063,0.4130275602382568
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.96363449229273, -8.990474931490347], [-54.95465133945153, -8.990474931490347], [-54.95465133945153, -8.98149177864915], [-54.96363449229273, -8.98149177864915], [-54.96363449229273, -8.990474931490347]]]}",985519.5496676139,1,1,496.49606299212604,0.31727116948056466
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.95465133945153, -8.649115123524929], [-54.945668186610334, -8.649115123524929], [-54.945668186610334, -8.631148817842536], [-54.95465133945153, -8.631148817842536], [-54.95465133945153, -8.649115123524929]]]}",1972884.596527853,2,1,297.0610236220473,0.2858060351045428
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.95465133945153, -8.819795027507645], [-54.945668186610334, -8.819795027507645], [-54.945668186610334, -8.810811874666449], [-54.95465133945153, -8.810811874666449], [-54.95465133945153, -8.819795027507645]]]}",985979.4235197037,1,1,458.1102362204724,0.4606872693480171
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.945668186610334, -8.658098276366125], [-54.93668503376914, -8.658098276366125], [-54.93668503376914, -8.649115123524929], [-54.945668186610334, -8.649115123524929], [-54.945668186610334, -8.658098276366125]]]}",986407.0226121751,1,1,297.39763779527556,0.34836163945449017
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.945668186610334, -8.676064582048518], [-54.93668503376914, -8.676064582048518], [-54.93668503376914, -8.667081429207322], [-54.945668186610334, -8.667081429207322], [-54.945668186610334, -8.676064582048518]]]}",986359.899501572,1,1,281.5866141732284,0.3155919964804193
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.945668186610334, -8.954542320125576], [-54.93668503376914, -8.954542320125576], [-54.93668503376914, -8.94555916728438], [-54.945668186610334, -8.94555916728438], [-54.945668186610334, -8.954542320125576]]]}",985617.0921264734,1,1,491.06299212598424,0.29052088239594126
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.93668503376914, -8.990474931490347], [-54.92770188092794, -8.990474931490347], [-54.92770188092794, -8.98149177864915], [-54.93668503376914, -8.98149177864915], [-54.93668503376914, -8.990474931490347]]]}",985519.5496677894,1,1,536.1496062992126,0.6500654700544036
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.93668503376914, -8.640131970683733], [-54.918718728086745, -8.640131970683733], [-54.918718728086745, -8.631148817842536], [-54.93668503376914, -8.631148817842536], [-54.93668503376914, -8.640131970683733]]]}",1972908.1087692452,2,1,297.8330058939096,0.2545240954214377
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.92770188092794, -8.667081429207322], [-54.918718728086745, -8.667081429207322], [-54.918718728086745, -8.658098276366125], [-54.92770188092794, -8.658098276366125], [-54.92770188092794, -8.667081429207322]]]}",986383.4731803946,1,1,278.41732283464563,0.4765723006845888
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.92770188092794, -8.69403088773091], [-54.918718728086745, -8.69403088773091], [-54.918718728086745, -8.676064582048518], [-54.92770188092794, -8.676064582048518], [-54.92770188092794, -8.69403088773091]]]}",1972648.9809809432,2,1,284.45275590551176,0.37697202070083635
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.92770188092794, -8.94555916728438], [-54.918718728086745, -8.94555916728438], [-54.918718728086745, -8.936576014443183], [-54.92770188092794, -8.936576014443183], [-54.92770188092794, -8.94555916728438]]]}",985641.4171723648,1,1,500.2165354330709,0.2956557745151493
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.90973557524555, -8.640131970683733], [-54.90075242240435, -8.640131970683733], [-54.90075242240435, -8.631148817842536], [-54.90973557524555, -8.631148817842536], [-54.90973557524555, -8.640131970683733]]]}",986454.0487322559,1,1,291.44881889763775,0.36434956999761786
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.90075242240435, -8.586233053636569], [-54.88278611672196, -8.586233053636569], [-54.88278611672196, -8.577249900795373], [-54.891769269563156, -8.577249900795373], [-54.891769269563156, -8.568266747954176], [-54.90075242240435, -8.568266747954176], [-54.90075242240435, -8.586233053636569]]]}",2959818.383921668,3,1,276.3748361730014,0.4711613564067948
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.918718728086745, -8.711997193413303], [-54.88278611672196, -8.711997193413303], [-54.88278611672196, -8.667081429207322], [-54.90075242240435, -8.667081429207322], [-54.90075242240435, -8.703014040572107], [-54.90973557524555, -8.703014040572107], [-54.90973557524555, -8.69403088773091], [-54.918718728086745, -8.69403088773091], [-54.918718728086745, -8.711997193413303]]]}",12822050.546483558,13,1,282.9044740024184,0.3059920769028158
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.86481981103957, -8.676064582048518], [-54.85583665819837, -8.676064582048518], [-54.85583665819837, -8.649115123524929], [-54.88278611672196, -8.649115123524929], [-54.88278611672196, -8.667081429207322], [-54.86481981103957, -8.667081429207322], [-54.86481981103957, -8.676064582048518]]]}",6904696.919734587,7,1,297.6444195176669,0.31219789550827926
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.85583665819837, -8.649115123524929], [-54.84685350535719, -8.649115123524929], [-54.84685350535719, -8.640131970683733], [-54.85583665819837, -8.640131970683733], [-54.85583665819837, -8.649115123524929]]]}",986430.5477943869,1,1,303.14566929133855,0.39923710187593675
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.84685350535719, -8.658098276366125], [-54.83787035251599, -8.658098276366125], [-54.83787035251599, -8.649115123524929], [-54.84685350535719, -8.649115123524929], [-54.84685350535719, -8.658098276366125]]]}",986407.022612033,1,1,292.4921259842519,0.3421082950576093
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.84685350535719, -8.676064582048518], [-54.83787035251599, -8.676064582048518], [-54.83787035251599, -8.667081429207322], [-54.84685350535719, -8.667081429207322], [-54.84685350535719, -8.676064582048518]]]}",986359.89950151,1,1,283.89370078740154,0.395744626722109
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.8109208939924, -8.568266747954176], [-54.80193774115121, -8.568266747954176], [-54.80193774115121, -8.550300442271784], [-54.8109208939924, -8.550300442271784], [-54.8109208939924, -8.568266747954176]]]}",1973305.6491150893,2,1,322.3011811023622,0.33754633567939485
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.8109208939924, -8.658098276366125], [-54.80193774115121, -8.658098276366125], [-54.80193774115121, -8.649115123524929], [-54.8109208939924, -8.649115123524929], [-54.8109208939924, -8.658098276366125]]]}",986407.0226122899,1,1,307.6535433070866,0.31233602393640725
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.80193774115121, -8.577249900795373], [-54.79295458831001, -8.577249900795373], [-54.79295458831001, -8.568266747954176], [-54.80193774115121, -8.568266747954176], [-54.80193774115121, -8.577249900795373]]]}",986617.8762875946,1,1,314.8110236220472,0.6822882405734325
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.757021976945225, -8.676064582048518], [-54.74803882410403, -8.676064582048518], [-54.74803882410403, -8.667081429207322], [-54.757021976945225, -8.667081429207322], [-54.757021976945225, -8.676064582048518]]]}",986359.8995008969,1,1,303.0236220472441,0.29933060790942984
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.667190448533276, -8.62216566500134], [-54.65820729569208, -8.62216566500134], [-54.65820729569208, -8.613182512160144], [-54.667190448533276, -8.613182512160144], [-54.667190448533276, -8.62216566500134]]]}",986500.9778580976,1,1,297.9133858267717,0.45430274382646
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.667190448533276, -8.640131970683733], [-54.65820729569208, -8.640131970683733], [-54.65820729569208, -8.631148817842536], [-54.667190448533276, -8.631148817842536], [-54.667190448533276, -8.640131970683733]]]}",986454.0487318991,1,1,294.03937007874015,0.5255275040554563
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.65820729569208, -8.658098276366125], [-54.64922414285088, -8.658098276366125], [-54.64922414285088, -8.649115123524929], [-54.65820729569208, -8.649115123524929], [-54.65820729569208, -8.658098276366125]]]}",986407.0226110303,1,1,295.5551181102362,0.34446987153332087
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.56837576728013, -8.658098276366125], [-54.559392614438934, -8.658098276366125], [-54.559392614438934, -8.649115123524929], [-54.56837576728013, -8.649115123524929], [-54.56837576728013, -8.658098276366125]]]}",986407.0226119886,1,1,297.2716535433071,0.5018755181897495
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.9995671036575, -8.532334136589391], [-54.9905839508163, -8.532334136589391], [-54.9905839508163, -8.523350983748195], [-54.9995671036575, -8.523350983748195], [-54.9995671036575, -8.532334136589391]]]}",986734.1683987388,1,1,297.9370078740157,0.4790711451261684
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.9905839508163, -8.128092258735613], [-54.97261764513391, -8.128092258735613], [-54.97261764513391, -8.119109105894417], [-54.9905839508163, -8.119109105894417], [-54.9905839508163, -8.128092258735613]]]}",1975507.0141590412,2,1,267.76424361493116,0.3761560462174807
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.9905839508163, -8.271822704194726], [-54.97261764513391, -8.271822704194726], [-54.97261764513391, -8.253856398512347], [-54.9905839508163, -8.253856398512347], [-54.9905839508163, -8.271822704194726]]]}",3949631.7963313735,4,1,286.1021611001965,0.30595246391907643
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -8.280805857035922], [-54.96363449229273, -8.280805857035922], [-54.96363449229273, -8.271822704194726], [-54.97261764513391, -8.271822704194726], [-54.97261764513391, -8.280805857035922]]]}",987374.1961195949,1,1,305.5866141732283,0.27851532799928724
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -8.307755315559511], [-54.96363449229273, -8.307755315559511], [-54.96363449229273, -8.298772162718315], [-54.97261764513391, -8.298772162718315], [-54.97261764513391, -8.307755315559511]]]}",987306.5316809467,1,1,299.5866141732283,0.2972858070582513
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -8.370637385447885], [-54.96363449229273, -8.370637385447885], [-54.96363449229273, -8.36165423260669], [-54.97261764513391, -8.36165423260669], [-54.97261764513391, -8.370637385447885]]]}",987147.7985768315,1,1,275.9133858267717,0.5033266797647016
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.981600797975105, -8.406569996812657], [-54.96363449229273, -8.406569996812657], [-54.96363449229273, -8.39758684397146], [-54.97261764513391, -8.39758684397146], [-54.97261764513391, -8.388603691130264], [-54.981600797975105, -8.388603691130264], [-54.981600797975105, -8.406569996812657]]]}",2961203.717015214,3,1,273.0471821756226,0.3999250606415104
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.96363449229273, -8.271822704194726], [-54.95465133945153, -8.271822704194726], [-54.95465133945153, -8.262839551353544], [-54.96363449229273, -8.262839551353544], [-54.96363449229273, -8.271822704194726]]]}",987396.7023906041,1,1,318.40551181102364,0.4269688627966658
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.96363449229273, -8.36165423260669], [-54.95465133945153, -8.36165423260669], [-54.95465133945153, -8.352671079765493], [-54.96363449229273, -8.352671079765493], [-54.96363449229273, -8.36165423260669]]]}",987170.5475379435,1,1,278.8346456692913,0.4843880214844273
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.97261764513391, -8.514367830906998], [-54.95465133945153, -8.514367830906998], [-54.95465133945153, -8.505384678065802], [-54.97261764513391, -8.505384678065802], [-54.97261764513391, -8.514367830906998]]]}",1973561.0422493797,2,1,283.3398821218075,0.39877786815646843
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-54.945668186610334, -8.092159647370828], [-54.93668503376914, -8.092159647370828], [-54.93668503376914, -8.074193341688435], [-54.945668186610334, -8.074193341688435], [-54.945668186610334, -8.056227036006042], [-54.95465133945153, -8.056227036006042], [-54.95465133945153, -8.083176494529631], [-54.945668186610334, -8.083176494529631], [-54.945668186610334, -8.092159647370828]]]}",4939362.527869793,5,1,271.41588050314465,0.3290662207952804
